5.551546478271484375e+01,9.896907210350036621e-01,3.005154609680175781e+00,2.912371158599853516e+00,1.484536051750183105e+00,1.577319622039794922e+00,1.768556785583496094e+01,9.170103073120117188e+00,2.262886524200439453e+00,1.216494798660278320e+00,4.896907210350036621e-01,2.840206146240234375e+00,3.453608155250549316e-01,1.752577304840087891e+00,3.427834987640380859e+00,1.087628841400146484e+00,1.076752548217773438e+02,4.185566902160644531e+00,6.011855697631835938e+01,1.628865957260131836e+00,4.012886428833007812e+01,1.979381442070007324e+00,1.118556737899780273e+00,8.592783927917480469e+00,2.195876359939575195e+00,2.853092765808105469e+01,1.211340188980102539e+00,1.298969030380249023e+00,1.381443262100219727e+00,5.221649551391601562e+01,3.139175176620483398e+00,1.036082506179809570e+00,5.051546573638916016e+00,2.623711347579956055e+00,1.252577304840087891e+00,6.907216310501098633e-01,2.051546335220336914e+00,9.587628841400146484e-01,5.355669975280761719e+00,2.314433097839355469e+00,1.556185531616210938e+01,1.840206146240234375e+00,4.737113475799560547e+00,1.111855697631835938e+01,7.783505320549011230e-01,1.170103073120117188e+00,4.690721511840820312e+00,7.989690899848937988e-01,1.855670094490051270e+00,5.463917255401611328e-01,1.000000000000000000e+00
5.045588302612304688e+01,2.441176414489746094e+00,1.441176414489746094e+00,1.164705848693847656e+01,5.764705657958984375e+00,1.073529362678527832e+00,1.001470565795898438e+01,8.352941513061523438e+00,1.838235259056091309e+00,5.000000000000000000e-01,7.500000000000000000e-01,1.720588207244873047e+00,7.794117927551269531e-01,1.720588207244873047e+00,1.352941155433654785e+00,1.632352948188781738e+00,6.426470947265625000e+01,1.882352948188781738e+00,1.477941131591796875e+01,1.558823585510253906e+00,1.247058868408203125e+01,9.117646813392639160e-01,3.676470518112182617e-01,3.235294103622436523e+00,7.794117927551269531e-01,1.827941131591796875e+01,7.058823704719543457e-01,9.117646813392639160e-01,9.411764740943908691e-01,1.448529434204101562e+01,1.132352948188781738e+00,2.411764621734619141e+00,1.308823585510253906e+00,5.882353186607360840e-01,7.205882072448730469e-01,3.529411852359771729e-01,1.735294103622436523e+00,4.705882370471954346e-01,3.705882310867309570e+00,9.558823704719543457e-01,1.038235282897949219e+01,9.558823704719543457e-01,2.029411792755126953e+00,4.264705657958984375e+00,2.941176593303680420e-01,5.147058963775634766e-01,2.867647171020507812e+00,6.176470518112182617e-01,7.058823704719543457e-01,7.500000000000000000e-01,0.000000000000000000e+00
9.857142448425292969e+00,1.190476194024085999e-01,2.857142984867095947e-01,1.500000000000000000e+00,1.557142829895019531e+01,5.952380895614624023e-01,5.428571224212646484e+00,1.269047641754150391e+01,9.047619104385375977e-01,9.523809701204299927e-02,4.761904776096343994e-01,5.952380895614624023e-01,9.047619104385375977e-01,9.523809552192687988e-01,1.785714268684387207e+00,8.809523582458496094e-01,6.523809432983398438e+00,5.952380895614624023e-01,4.857142925262451172e+00,3.809523880481719971e-01,5.000000000000000000e+00,9.523809552192687988e-01,6.666666865348815918e-01,3.547619104385375977e+00,4.523809552192687988e-01,8.261904716491699219e+00,7.619047760963439941e-01,6.428571343421936035e-01,7.619047760963439941e-01,6.904761791229248047e+00,1.071428537368774414e+00,7.380952239036560059e-01,4.761904776096343994e-01,4.761904776096343994e-01,2.857142984867095947e-01,2.857142984867095947e-01,1.309523820877075195e+00,5.714285969734191895e-01,1.619047641754150391e+00,2.380952388048171997e-01,4.666666507720947266e+00,3.095238208770751953e-01,1.452380895614624023e+00,1.428571462631225586e+00,1.190476194024085999e-01,1.547619104385375977e+00,2.333333253860473633e+00,4.761904776096343994e-01,1.000000000000000000e+00,4.285714328289031982e-01,1.000000000000000000e+00
3.034250068664550781e+01,1.566249966621398926e+00,1.559999942779541016e+00,4.065000057220458984e+00,3.265999984741210938e+01,1.557500004768371582e+00,1.771624946594238281e+01,1.169750022888183594e+01,3.633749961853027344e+00,1.847499966621398926e+00,1.073750019073486328e+00,2.098750114440917969e+00,2.490000009536743164e+00,3.147500038146972656e+00,4.066249847412109375e+00,1.245000004768371582e+00,6.608625030517578125e+01,4.355000019073486328e+00,4.373749923706054688e+01,3.038749933242797852e+00,3.991749954223632812e+01,2.342499971389770508e+00,6.949999928474426270e-01,1.010999965667724609e+01,1.778749942779541016e+00,3.730125045776367188e+01,1.794999957084655762e+00,1.673750042915344238e+00,2.671250104904174805e+00,4.241249847412109375e+01,1.528125000000000000e+01,3.086250066757202148e+00,2.071249961853027344e+00,2.971250057220458984e+00,1.593750000000000000e+00,9.037500023841857910e-01,4.321249961853027344e+00,1.129999995231628418e+00,5.019999980926513672e+00,2.035000085830688477e+00,2.053000068664550781e+01,2.217499971389770508e+00,1.034000015258789062e+01,8.136249542236328125e+00,7.837499976158142090e-01,2.198750019073486328e+00,6.627500057220458984e+00,9.674999713897705078e-01,2.190000057220458984e+00,1.106250047683715820e+00,1.000000000000000000e+00
2.856457519531250000e+01,1.856088519096374512e+00,7.601476311683654785e-01,4.523985385894775391e+00,8.092250823974609375e+00,9.151291251182556152e-01,6.575645923614501953e+00,1.305904102325439453e+01,2.955719470977783203e+00,7.601476311683654785e-01,1.402214020490646362e-01,1.280442833900451660e+00,1.306273102760314941e+00,1.250922560691833496e+00,1.295202970504760742e+00,1.062730669975280762e+00,4.201845169067382812e+01,1.476014733314514160e+00,1.763468551635742188e+01,8.376383781433105469e-01,1.282656860351562500e+01,1.741697430610656738e+00,4.575645625591278076e-01,4.464944839477539062e+00,8.560885787010192871e-01,1.759409523010253906e+01,3.800738155841827393e-01,5.571955442428588867e-01,1.494464993476867676e+00,2.124354171752929688e+01,1.354243516921997070e+00,6.051660776138305664e-01,1.258302569389343262e+00,1.339483380317687988e+00,4.132841229438781738e-01,5.018450021743774414e-01,2.974169731140136719e+00,1.509225130081176758e+00,3.350553512573242188e+00,7.527675032615661621e-01,8.217712402343750000e+00,9.815497994422912598e-01,4.110701084136962891e+00,5.291512966156005859e+00,2.177121788263320923e-01,1.047970533370971680e+00,2.044280529022216797e+00,6.051660776138305664e-01,1.391143918037414551e+00,1.439114332199096680e+00,0.000000000000000000e+00
6.009090900421142578e+00,5.181818008422851562e-01,4.909090995788574219e-01,2.109090805053710938e+00,5.081818103790283203e+00,4.000000059604644775e-01,4.290909290313720703e+00,2.736363649368286133e+00,1.418181777000427246e+00,1.090909093618392944e-01,7.545454502105712891e-01,6.090909242630004883e-01,2.181818187236785889e-01,2.818181812763214111e-01,2.727272808551788330e-01,3.909091055393218994e-01,1.971818161010742188e+01,6.090909242630004883e-01,6.245454311370849609e+00,2.090909034013748169e-01,4.918181896209716797e+00,2.000000029802322388e-01,6.363636255264282227e-02,3.854545354843139648e+00,5.090909004211425781e-01,9.863636016845703125e+00,1.818181872367858887e-01,4.818181693553924561e-01,7.090908885002136230e-01,6.818181991577148438e+00,1.000000000000000000e+00,6.363636255264282227e-01,1.536363601684570312e+00,3.181818127632141113e-01,1.636363565921783447e-01,2.727272808551788330e-01,5.363636612892150879e-01,3.545454442501068115e-01,1.218181848526000977e+00,5.181818008422851562e-01,5.463636398315429688e+00,3.181818127632141113e-01,9.727272987365722656e-01,1.927272677421569824e+00,1.363636404275894165e-01,3.454545438289642334e-01,2.272727251052856445e+00,1.909090876579284668e-01,4.090909063816070557e-01,2.272727340459823608e-01,0.000000000000000000e+00
3.579090881347656250e+01,6.363636255264282227e-01,4.818181693553924561e-01,2.554545402526855469e+00,3.290909051895141602e+00,5.454545617103576660e-01,5.945454597473144531e+00,4.254545688629150391e+00,8.818181753158569336e-01,1.818181872367858887e-01,4.363636374473571777e-01,4.454545378684997559e-01,6.636363863945007324e-01,5.909090638160705566e-01,5.818181633949279785e-01,4.636363685131072998e-01,3.459090805053710938e+01,8.090909123420715332e-01,5.718181610107421875e+00,3.909091055393218994e-01,4.654545307159423828e+00,5.272727012634277344e-01,2.363636344671249390e-01,4.336363792419433594e+00,2.818181812763214111e-01,9.236363410949707031e+00,3.818181753158569336e-01,6.090909242630004883e-01,7.818182110786437988e-01,6.454545497894287109e+00,1.481818199157714844e+00,6.090909242630004883e-01,1.518181800842285156e+00,4.545454680919647217e-01,3.636363744735717773e-01,2.727272808551788330e-01,4.090909063816070557e-01,4.818181693553924561e-01,1.745454549789428711e+00,9.909090995788574219e-01,4.345454692840576172e+00,7.090908885002136230e-01,9.181818366050720215e-01,1.863636374473571777e+00,1.000000014901161194e-01,4.090909063816070557e-01,2.454545497894287109e+00,4.090909063816070557e-01,6.636363863945007324e-01,2.727272808551788330e-01,0.000000000000000000e+00
1.701503753662109375e+01,4.060150384902954102e-01,9.849624037742614746e-01,9.699248075485229492e-01,4.548871994018554688e+00,4.586466252803802490e-01,4.729323387145996094e+00,1.025563907623291016e+01,1.330827116966247559e+00,2.932330965995788574e-01,6.842105388641357422e-01,1.015037536621093750e+00,4.586466252803802490e-01,5.714285969734191895e-01,7.518796920776367188e-01,5.864661931991577148e-01,3.572180557250976562e+01,1.075187921524047852e+00,9.744360923767089844e+00,4.060150384902954102e-01,7.857142925262451172e+00,3.383458554744720459e-01,2.255639135837554932e-01,3.533834695816040039e+00,4.812030196189880371e-01,1.068421077728271484e+01,3.684210479259490967e-01,6.766917109489440918e-01,4.736842215061187744e-01,9.308270454406738281e+00,3.233082592487335205e-01,7.894737124443054199e-01,1.082706809043884277e+00,4.887218177318572998e-01,2.781955003738403320e-01,2.781955003738403320e-01,6.315789222717285156e-01,3.157894611358642578e-01,1.834586501121520996e+00,6.015037298202514648e-01,5.684210300445556641e+00,5.413534045219421387e-01,1.909774422645568848e+00,1.646616578102111816e+00,1.203007549047470093e-01,4.285714328289031982e-01,2.037594079971313477e+00,2.255639135837554932e-01,6.616541147232055664e-01,2.631579041481018066e-01,0.000000000000000000e+00
1.155757598876953125e+02,3.294372320175170898e+00,1.666666626930236816e+00,2.212121248245239258e+00,8.034198760986328125e+01,1.376623392105102539e+00,1.453679656982421875e+01,7.359307289123535156e+00,4.523809432983398438e+00,2.597402632236480713e-01,1.987012982368469238e+00,1.398268342018127441e+00,6.666666865348815918e-01,1.220779180526733398e+00,7.489177584648132324e-01,1.125541090965270996e+00,1.371038970947265625e+02,1.982684016227722168e+00,8.766233444213867188e+00,6.233766078948974609e-01,5.770562648773193359e+00,1.073593020439147949e+00,8.658009022474288940e-02,5.891774654388427734e+00,1.047619104385375977e+00,2.667965316772460938e+01,5.151515007019042969e-01,1.354978322982788086e+00,1.835497856140136719e+00,1.396969699859619141e+01,1.831168889999389648e+00,1.757575750350952148e+00,2.900432825088500977e+00,8.398268222808837891e-01,4.372294247150421143e-01,5.454545617103576660e-01,1.632034659385681152e+00,1.701298713684082031e+00,2.935065031051635742e+00,1.160173177719116211e+00,1.303896141052246094e+01,1.402597427368164062e+00,1.549783587455749512e+00,3.411255359649658203e+00,3.333333432674407959e-01,5.021644830703735352e-01,4.722943782806396484e+00,7.186146974563598633e-01,8.181818127632141113e-01,8.744588494300842285e-01,0.000000000000000000e+00
4.319444656372070312e+00,3.888888955116271973e-01,2.916666567325592041e-01,7.722222328186035156e+00,1.301388931274414062e+01,5.833333134651184082e-01,3.527777671813964844e+00,1.740277862548828125e+01,1.027777791023254395e+00,4.583333432674407959e-01,1.388888955116271973e-01,9.583333134651184082e-01,3.472222089767456055e-01,6.388888955116271973e-01,1.277777791023254395e+00,4.027777910232543945e-01,6.208333492279052734e+00,2.916666567325592041e-01,1.193055534362792969e+01,4.027777910232543945e-01,8.777777671813964844e+00,6.527777910232543945e-01,6.250000000000000000e-01,4.555555343627929688e+00,3.611111044883728027e-01,9.972222328186035156e+00,4.166666567325592041e-01,2.500000000000000000e-01,3.750000000000000000e-01,1.159722232818603516e+01,1.041666626930236816e+00,4.305555522441864014e-01,8.194444179534912109e-01,6.666666865348815918e-01,2.083333283662796021e-01,3.055555522441864014e-01,8.611111044883728027e-01,1.111111119389533997e-01,1.444444417953491211e+00,3.888888955116271973e-01,6.305555343627929688e+00,3.750000000000000000e-01,1.652777791023254395e+00,2.527777671813964844e+00,1.388888955116271973e-01,2.527777671813964844e+00,1.402777791023254395e+00,4.027777910232543945e-01,1.027777791023254395e+00,4.305555522441864014e-01,0.000000000000000000e+00
2.451947975158691406e+01,6.639610528945922852e-01,1.498376607894897461e+00,4.530844211578369141e+00,9.264610290527343750e+00,8.961039185523986816e-01,8.097402572631835938e+00,6.150973796844482422e+00,2.256493568420410156e+00,1.996753215789794922e-01,3.912337720394134521e-01,1.241883158683776855e+00,4.951298832893371582e-01,7.126623392105102539e-01,1.055194854736328125e+00,1.073051929473876953e+00,4.045292282104492188e+01,6.233766078948974609e-01,1.300324630737304688e+01,2.873376607894897461e-01,7.993506431579589844e+00,7.727272510528564453e-01,3.831168711185455322e-01,2.922077894210815430e+00,5.357142686843872070e-01,1.385227298736572266e+01,7.045454382896423340e-01,3.814935088157653809e-01,6.948052048683166504e-01,1.261688327789306641e+01,5.129870176315307617e-01,8.555194735527038574e-01,8.652597665786743164e-01,3.051947951316833496e-01,2.175324708223342896e-01,2.500000000000000000e-01,9.285714030265808105e-01,3.181818127632141113e-01,2.508116960525512695e+00,5.925324559211730957e-01,4.287337779998779297e+00,3.847402632236480713e-01,1.102272748947143555e+00,2.740259647369384766e+00,1.590909063816070557e-01,6.185064911842346191e-01,1.756493449211120605e+00,4.139610528945922852e-01,8.668830990791320801e-01,4.009740352630615234e-01,0.000000000000000000e+00
3.890909194946289062e+01,1.172727227210998535e+00,1.295454502105712891e+00,2.786363601684570312e+00,1.502272701263427734e+01,1.027272701263427734e+00,6.413636207580566406e+00,3.805454635620117188e+01,2.745454549789428711e+00,8.454545736312866211e-01,6.772727370262145996e-01,3.304545402526855469e+00,5.636363625526428223e-01,1.868181824684143066e+00,2.768181800842285156e+00,1.027272701263427734e+00,4.074545288085937500e+01,1.090909123420715332e+00,1.829545402526855469e+01,4.954545497894287109e-01,1.697272682189941406e+01,1.322727322578430176e+00,2.040909051895141602e+00,5.636363506317138672e+00,5.045454502105712891e-01,2.003181838989257812e+01,1.427272677421569824e+00,6.999999880790710449e-01,1.240909099578857422e+00,1.862272644042968750e+01,1.054545402526855469e+00,4.681818187236785889e-01,1.363636374473571777e+00,2.818181812763214111e-01,5.227272510528564453e-01,4.636363685131072998e-01,1.313636422157287598e+00,4.499999880790710449e-01,5.131818294525146484e+00,6.363636255264282227e-01,9.118182182312011719e+00,7.318181991577148438e-01,1.222727298736572266e+00,5.727272510528564453e+00,2.636363506317138672e-01,2.554545402526855469e+00,1.990909099578857422e+00,5.727272629737854004e-01,1.559090852737426758e+00,1.740909099578857422e+00,1.000000000000000000e+00
